property_id,adresse,by_og_zip,ejendomsværdi_2024,grundværdi_2024,ejendomsværdi_2022,grundværdi_2022
3998,"Axel Heides Gade 26, 5 mf",2300 København S,3.468.000 kr.,2.034.000 kr.,,
3999,,,,,,
4000,"Axel Heides Gade 26, 5 th",2300 København S,4.554.000 kr.,2.723.000 kr.,,
4001,"Axel Heides Gade 26, 6 tv",2300 København S,4.815.000 kr.,2.875.000 kr.,,
4002,"Axel Heides Gade 26, 6 mf",2300 København S,3.545.000 kr.,2.073.000 kr.,,
4003,"Axel Heides Gade 26, 6 th",2300 København S,4.815.000 kr.,2.875.000 kr.,,
4004,"Axel Heides Gade 28, st tv",2300 København S,5.491.000 kr.,3.299.000 kr.,,
4005,"Axel Heides Gade 28, st th",2300 København S,3.594.000 kr.,2.111.000 kr.,,
4006,"Axel Heides Gade 28, 1 tv",2300 København S,5.608.000 kr.,3.359.000 kr.,,
4007,"Axel Heides Gade 28, 1 th",2300 København S,4.734.000 kr.,2.821.000 kr.,,
4008,"Axel Heides Gade 28, 2 tv",2300 København S,5.665.000 kr.,3.387.000 kr.,,
4009,"Axel Heides Gade 28, 2 th",2300 København S,4.782.000 kr.,2.846.000 kr.,,
4010,"Axel Heides Gade 28, 3 tv",2300 København S,5.754.000 kr.,3.433.000 kr.,,
4011,"Axel Heides Gade 28, 3 th",2300 København S,4.857.000 kr.,2.884.000 kr.,,
4012,"Axel Heides Gade 28, 4 tv",2300 København S,5.875.000 kr.,3.496.000 kr.,,
4013,"Axel Heides Gade 28, 4 th",2300 København S,4.960.000 kr.,2.937.000 kr.,,
4014,"Axel Heides Gade 28, 5 tv",2300 København S,5.870.000 kr.,3.493.000 kr.,,
4015,"Axel Heides Gade 28, 5 th",2300 København S,4.956.000 kr.,2.935.000 kr.,,
4016,"Axel Heides Gade 28, 6 tv",2300 København S,6.001.000 kr.,3.560.000 kr.,,
4017,"Axel Heides Gade 28, 6 th",2300 København S,5.066.000 kr.,2.990.000 kr.,,
4018,"Artillerivej 104, st tv",2300 København S,3.283.000 kr.,1.949.000 kr.,,
4019,"Artillerivej 104, st th",2300 København S,3.843.000 kr.,2.309.000 kr.,,
4020,"Artillerivej 104, 1 tv",2300 København S,4.261.000 kr.,2.564.000 kr.,,
4021,"Artillerivej 104, 1 th",2300 København S,3.878.000 kr.,2.320.000 kr.,,
4022,"Artillerivej 104, 2 tv",2300 København S,4.304.000 kr.,2.586.000 kr.,,
4023,"Artillerivej 104, 2 th",2300 København S,3.917.000 kr.,2.340.000 kr.,,
4024,"Artillerivej 104, 3 tv",2300 København S,4.372.000 kr.,2.620.000 kr.,,
4025,,,,,,
4026,"Artillerivej 104, 3 th",2300 København S,3.979.000 kr.,2.371.000 kr.,,
4027,"Artillerivej 104, 4 tv",2300 København S,4.465.000 kr.,2.666.000 kr.,,
4028,,,,,,
4029,"Artillerivej 104, 4 th",2300 København S,4.062.000 kr.,2.413.000 kr.,,
4030,"Artillerivej 104, 5 tv",2300 København S,4.461.000 kr.,2.664.000 kr.,,
4031,"Artillerivej 104, 5 th",2300 København S,4.059.000 kr.,2.411.000 kr.,,
4032,"Artillerivej 106, st tv",2300 København S,5.663.000 kr.,3.424.000 kr.,,
4033,"Artillerivej 106, st th",2300 København S,4.757.000 kr.,2.884.000 kr.,,
4034,"Artillerivej 106, 1 tv",2300 København S,4.759.000 kr.,2.874.000 kr.,,
4035,"Artillerivej 106, 1 mf",2300 København S,3.933.000 kr.,2.355.000 kr.,,
4036,"Artillerivej 106, 1 th",2300 København S,3.933.000 kr.,2.355.000 kr.,,
4037,,,,,,
4038,,,,,,
4043,"Artillerivej 106, 3 th",2300 København S,4.036.000 kr.,2.406.000 kr.,,
4044,"Artillerivej 106, 4 tv",2300 København S,4.985.000 kr.,2.989.000 kr.,,
4045,,,,,,
4046,"Artillerivej 106, 4 th",2300 København S,4.121.000 kr.,2.449.000 kr.,,
4047,"Artillerivej 106, 5 tv",2300 København S,6.223.000 kr.,3.718.000 kr.,,
4048,"Artillerivej 106, 5 th",2300 København S,6.855.000 kr.,4.068.000 kr.,,
4049,"Poul Hartlings Gade 3, kl",2300 København S,,5.611.000 kr.,,
4050,"Sundby Parkvej 1, st th",2300 København S,6.048.000 kr.,3.613.000 kr.,,
4051,"Sundby Parkvej 1, st tv",2300 København S,5.880.000 kr.,3.516.000 kr.,,
4052,"Sundby Parkvej 1, 1 tv",2300 København S,6.177.000 kr.,3.677.000 kr.,,
4053,"Sundby Parkvej 1, 1 th",2300 København S,6.293.000 kr.,3.744.000 kr.,,
4054,"Sundby Parkvej 1, 2 tv",2300 København S,6.239.000 kr.,3.710.000 kr.,,
4055,,,,,,
4056,"Sundby Parkvej 1, 2 th",2300 København S,6.357.000 kr.,3.776.000 kr.,,
4057,"Sundby Parkvej 1, 3 tv",2300 København S,6.338.000 kr.,3.760.000 kr.,,
4058,"Sundby Parkvej 1, 3 th",2300 København S,6.456.000 kr.,3.826.000 kr.,,
4059,"Sundby Parkvej 1, 4 tv",2300 København S,6.471.000 kr.,3.827.000 kr.,,
4060,"Sundby Parkvej 1, 4 th",2300 København S,6.592.000 kr.,3.896.000 kr.,,
4061,"Sundby Parkvej 1, 5",2300 København S,10.262.000 kr.,5.873.000 kr.,,
4062,"Sundby Parkvej 3, st th",2300 København S,5.998.000 kr.,3.587.000 kr.,,
4063,"Sundby Parkvej 3, st tv",2300 København S,4.562.000 kr.,2.722.000 kr.,,
4064,"Sundby Parkvej 3, 1 tv",2300 København S,6.945.000 kr.,4.108.000 kr.,,
4065,"Sundby Parkvej 3, 1 th",2300 København S,4.922.000 kr.,2.935.000 kr.,,
4066,"Sundby Parkvej 3, 2 tv",2300 København S,7.016.000 kr.,4.144.000 kr.,,
4067,"Sundby Parkvej 3, 2 th",2300 København S,4.971.000 kr.,2.959.000 kr.,,
4068,"Sundby Parkvej 3, 3 tv",2300 København S,7.126.000 kr.,4.200.000 kr.,,
4069,"Sundby Parkvej 3, 3 th",2300 København S,5.050.000 kr.,3.000.000 kr.,,
4070,"Sundby Parkvej 3, 4 tv",2300 København S,7.276.000 kr.,4.275.000 kr.,,
4071,"Sundby Parkvej 3, 4 th",2300 København S,5.157.000 kr.,3.054.000 kr.,,
4072,"Sundby Parkvej 5, st th",2300 København S,5.989.000 kr.,3.582.000 kr.,,
4073,"Sundby Parkvej 5, st tv",2300 København S,4.555.000 kr.,2.719.000 kr.,,
4074,"Sundby Parkvej 5, 1 tv",2300 København S,6.116.000 kr.,3.647.000 kr.,,
4075,"Sundby Parkvej 5, 1 th",2300 København S,4.237.000 kr.,2.508.000 kr.,,
4076,"Sundby Parkvej 5, 2 tv",2300 København S,6.178.000 kr.,3.678.000 kr.,,
4077,"Sundby Parkvej 5, 2 th",2300 København S,4.281.000 kr.,2.529.000 kr.,,
4078,"Sundby Parkvej 5, 3 tv",2300 København S,6.276.000 kr.,3.728.000 kr.,,
4079,"Sundby Parkvej 5, 3 th",2300 København S,4.348.000 kr.,2.563.000 kr.,,
4080,"Sundby Parkvej 5, 4 tv",2300 København S,6.408.000 kr.,3.795.000 kr.,,
4081,"Sundby Parkvej 5, 4 th",2300 København S,4.439.000 kr.,2.609.000 kr.,,
4082,"Sundby Parkvej 7, st th",2300 København S,6.227.000 kr.,3.720.000 kr.,,
4083,"Sundby Parkvej 7, st tv",2300 København S,4.523.000 kr.,2.702.000 kr.,,
4084,,,,,,
4085,"Sundby Parkvej 7, 1 tv",2300 København S,6.360.000 kr.,3.788.000 kr.,,
4086,"Sundby Parkvej 7, 1 th",2300 København S,4.880.000 kr.,2.914.000 kr.,,
4087,"Sundby Parkvej 7, 2 tv",2300 København S,6.424.000 kr.,3.820.000 kr.,,
4088,"Sundby Parkvej 7, 2 th",2300 København S,4.930.000 kr.,2.939.000 kr.,,
4089,"Sundby Parkvej 7, 3 tv",2300 København S,6.525.000 kr.,3.871.000 kr.,,
4090,"Sundby Parkvej 7, 3 th",2300 København S,5.008.000 kr.,2.978.000 kr.,,
4091,"Sundby Parkvej 7, 4 tv",2300 København S,6.662.000 kr.,3.941.000 kr.,,
4092,"Sundby Parkvej 7, 4 th",2300 København S,5.112.000 kr.,3.031.000 kr.,,
4093,"Sundby Parkvej 2, st th",2300 København S,6.541.000 kr.,3.879.000 kr.,,
4094,"Sundby Parkvej 2, st tv",2300 København S,4.752.000 kr.,2.818.000 kr.,,
4095,"Sundby Parkvej 2, 1 tv",2300 København S,6.680.000 kr.,3.950.000 kr.,,
4096,"Sundby Parkvej 2, 1 th",2300 København S,5.126.000 kr.,3.038.000 kr.,,
4097,"Sundby Parkvej 2, 2 tv",2300 København S,6.748.000 kr.,3.984.000 kr.,,
4098,"Sundby Parkvej 2, 2 th",2300 København S,5.178.000 kr.,3.065.000 kr.,,
4099,"Sundby Parkvej 2, 3 tv",2300 København S,6.854.000 kr.,4.038.000 kr.,,
4100,"Sundby Parkvej 2, 3 th",2300 København S,5.260.000 kr.,3.106.000 kr.,,
4101,"Sundby Parkvej 2, 4 tv",2300 København S,6.998.000 kr.,4.111.000 kr.,,
4102,"Sundby Parkvej 2, 4 th",2300 København S,5.370.000 kr.,3.162.000 kr.,,
4103,"Sundby Parkvej 4, st th",2300 København S,6.368.000 kr.,3.775.000 kr.,,
4104,"Sundby Parkvej 4, st tv",2300 København S,4.843.000 kr.,2.865.000 kr.,,
4105,"Sundby Parkvej 4, 1 tv",2300 København S,6.503.000 kr.,3.843.000 kr.,,
4106,"Sundby Parkvej 4, 1 th",2300 København S,4.505.000 kr.,2.643.000 kr.,,
4107,"Sundby Parkvej 4, 2 tv",2300 København S,6.569.000 kr.,3.877.000 kr.,,
4108,"Sundby Parkvej 4, 2 th",2300 København S,4.552.000 kr.,2.665.000 kr.,,
4109,"Sundby Parkvej 4, 3 tv",2300 København S,6.674.000 kr.,3.930.000 kr.,,
4110,Torvegade 79,1400 København K,,13.227.000 kr.,,
4111,"Sundby Parkvej 4, 3 th",2300 København S,4.624.000 kr.,2.702.000 kr.,,
4112,"Sundby Parkvej 4, 4 tv",2300 København S,6.814.000 kr.,4.001.000 kr.,,
4113,"Sundby Parkvej 4, 4 th",2300 København S,4.720.000 kr.,2.751.000 kr.,,
4114,"Sundby Parkvej 6, st th",2300 København S,6.366.000 kr.,3.774.000 kr.,,
4115,"Sundby Parkvej 6, st tv",2300 København S,4.842.000 kr.,2.864.000 kr.,,
4116,"Sundby Parkvej 6, 1 tv",2300 København S,7.371.000 kr.,4.323.000 kr.,,
4117,"Sundby Parkvej 6, 1 th",2300 København S,4.504.000 kr.,2.642.000 kr.,,
4118,"Sundby Parkvej 6, 2 tv",2300 København S,7.447.000 kr.,4.361.000 kr.,,
4119,"Sundby Parkvej 6, 2 th",2300 København S,4.551.000 kr.,2.665.000 kr.,,
4120,"Sundby Parkvej 6, 3 tv",2300 København S,7.564.000 kr.,4.420.000 kr.,,
4121,"Sundby Parkvej 6, 3 th",2300 København S,4.622.000 kr.,2.701.000 kr.,,
4122,"Sundby Parkvej 6, 4 tv",2300 København S,7.723.000 kr.,4.500.000 kr.,,
4123,"Sundby Parkvej 6, 4 th",2300 København S,4.719.000 kr.,2.750.000 kr.,,
4124,"Sundby Parkvej 8, st th",2300 København S,6.333.000 kr.,3.757.000 kr.,,
4125,"Sundby Parkvej 8, st tv",2300 København S,4.817.000 kr.,2.851.000 kr.,,
4126,"Sundby Parkvej 8, 1 tv",2300 København S,7.334.000 kr.,4.304.000 kr.,,
4127,"Sundby Parkvej 8, 1 th",2300 København S,5.197.000 kr.,3.075.000 kr.,,
4128,"Sundby Parkvej 8, 2 tv",2300 København S,7.408.000 kr.,4.342.000 kr.,,
4129,"Sundby Parkvej 8, 2 th",2300 København S,5.250.000 kr.,3.101.000 kr.,,
4130,"Sundby Parkvej 8, 3 tv",2300 København S,7.525.000 kr.,4.400.000 kr.,,
4131,,,,,,
4132,"Sundby Parkvej 8, 3 th",2300 København S,5.333.000 kr.,3.143.000 kr.,,
4133,"Sundby Parkvej 8, 4 tv",2300 København S,7.683.000 kr.,4.480.000 kr.,,
4134,"Sundby Parkvej 8, 4 th",2300 København S,5.444.000 kr.,3.200.000 kr.,,
4135,"Sundby Parkvej 10, st th",2300 København S,6.271.000 kr.,3.726.000 kr.,,
4136,"Sundby Parkvej 10, st tv",2300 København S,6.098.000 kr.,3.626.000 kr.,,
4137,"Sundby Parkvej 10, 1 tv",2300 København S,6.405.000 kr.,3.794.000 kr.,,
4138,"Sundby Parkvej 10, 1 th",2300 København S,6.524.000 kr.,3.861.000 kr.,,
4139,,,,,,
4140,"Sundby Parkvej 10, 2 tv",2300 København S,6.470.000 kr.,3.826.000 kr.,,
4141,"Sundby Parkvej 10, 2 th",2300 København S,6.591.000 kr.,3.895.000 kr.,,
4142,"Sundby Parkvej 10, 3 tv",2300 København S,6.572.000 kr.,3.878.000 kr.,,
4143,"Sundby Parkvej 10, 3 th",2300 København S,6.695.000 kr.,3.948.000 kr.,,
4144,"Sundby Parkvej 10, 4 tv",2300 København S,6.710.000 kr.,3.949.000 kr.,,
4145,"Sundby Parkvej 10, 4 th",2300 København S,6.835.000 kr.,4.019.000 kr.,,
4146,"Sundby Parkvej 10, 5",2300 København S,10.640.000 kr.,6.060.000 kr.,,
4147,Vesterfælledvej 6,1750 København V,,10.748.000 kr.,,
4148,,,,,,
4149,,,,,,
4150,Mitchellsgade 2,1568 København V,,469.296.000 kr.,,
4151,Tryggevældevej 61B,2700 Brønshøj,6.874.000 kr.,3.427.000 kr.,,
4152,"Pakhusvej 2, st tv",2100 København Ø,5.859.000 kr.,3.521.000 kr.,,
4153,"Pakhusvej 2, st th",2100 København Ø,6.189.000 kr.,3.707.000 kr.,,
4154,,,,,,
4155,"Pakhusvej 2, 1 tv",2100 København Ø,5.335.000 kr.,3.203.000 kr.,,
4156,"Pakhusvej 2, 1 th",2100 København Ø,8.268.000 kr.,4.821.000 kr.,,
4157,"Pakhusvej 2, 2 tv",2100 København Ø,5.768.000 kr.,3.455.000 kr.,,
4158,"Pakhusvej 2, 2 mf",2100 København Ø,6.045.000 kr.,3.615.000 kr.,,
4159,"Pakhusvej 2, 2 th",2100 København Ø,6.328.000 kr.,3.775.000 kr.,,
4160,"Pakhusvej 2, 3 tv",2100 København Ø,6.141.000 kr.,3.663.000 kr.,,
4161,"Pakhusvej 2, 3 mf",2100 København Ø,5.475.000 kr.,3.274.000 kr.,,
4162,,,,,,
4163,"Pakhusvej 2, 3 th",2100 København Ø,7.078.000 kr.,4.182.000 kr.,,
4164,"Pakhusvej 2, 4 tv",2100 København Ø,9.858.000 kr.,5.676.000 kr.,,
4165,"Pakhusvej 2, 4 mf",2100 København Ø,5.589.000 kr.,3.333.000 kr.,,
4166,"Pakhusvej 2, 4 th",2100 København Ø,7.847.000 kr.,4.586.000 kr.,,
4167,"Pakhusvej 2, 5 tv",2100 København Ø,8.468.000 kr.,4.913.000 kr.,,
4168,"Pakhusvej 2, 5 mf",2100 København Ø,6.265.000 kr.,3.726.000 kr.,,
4169,"Pakhusvej 2, 5 th",2100 København Ø,7.221.000 kr.,4.253.000 kr.,,
4170,"Pakhusvej 2, 6",2100 København Ø,6.463.000 kr.,3.830.000 kr.,,
4171,"Pakhusvej 4, st tv",2100 København Ø,5.369.000 kr.,3.221.000 kr.,,
4172,"Pakhusvej 4, st th",2100 København Ø,5.369.000 kr.,3.221.000 kr.,,
4173,"Pakhusvej 4, 1 tv",2100 København Ø,6.151.000 kr.,3.669.000 kr.,,
4174,"Pakhusvej 4, 1 th",2100 København Ø,6.151.000 kr.,3.669.000 kr.,,
4175,"Pakhusvej 4, 2 tv",2100 København Ø,6.214.000 kr.,3.700.000 kr.,,
4176,"Pakhusvej 4, 2 th",2100 København Ø,5.540.000 kr.,3.307.000 kr.,,
4177,"Pakhusvej 4, 3 tv",2100 København Ø,5.627.000 kr.,3.352.000 kr.,,
4178,"Pakhusvej 4, 3 th",2100 København Ø,5.627.000 kr.,3.352.000 kr.,,
4179,"Pakhusvej 4, 4 tv",2100 København Ø,6.444.000 kr.,3.817.000 kr.,,
4180,"Pakhusvej 4, 4 th",2100 København Ø,6.444.000 kr.,3.817.000 kr.,,
4181,"Pakhusvej 4, 5 tv",2100 København Ø,5.741.000 kr.,3.409.000 kr.,,
4182,"Pakhusvej 4, 5 th",2100 København Ø,5.741.000 kr.,3.409.000 kr.,,
4183,"Pakhusvej 6, st tv",2100 København Ø,4.988.000 kr.,3.030.000 kr.,,
4184,"Pakhusvej 6, st th",2100 København Ø,5.591.000 kr.,3.386.000 kr.,,
4185,"Pakhusvej 6, 1 tv",2100 København Ø,5.095.000 kr.,3.086.000 kr.,,
5184,,,,,,
5185,"Ebertsgade 3, 4 th",2300 København S,7.465.000 kr.,4.348.000 kr.,7.577.000 kr.,4.378.000 kr.
5186,"Kongovej 22, 2",2300 København S,3.982.000 kr.,2.554.000 kr.,4.042.000 kr.,2.572.000 kr.
5187,"Østerbrogade 33D, st",2100 København Ø,3.031.000 kr.,1.842.000 kr.,,
5188,"Østerbrogade 45, kl 4",2100 København Ø,,41.000 kr.,,
5189,"Østerbrogade 45, kl 5",2100 København Ø,,27.000 kr.,,
5190,"Østerbrogade 45, kl 6",2100 København Ø,,54.000 kr.,,
5191,"Haraldsgade 1, 5",2200 København N,5.219.000 kr.,3.408.000 kr.,,
5192,"Haraldsgade 3, 5",2200 København N,5.285.000 kr.,3.453.000 kr.,,
5193,"Rantzausgade 24, st",2200 København N,3.830.000 kr.,2.474.000 kr.,,
5194,"Rantzausgade 24, 1 1",2200 København N,3.293.000 kr.,2.093.000 kr.,,
5195,"Rantzausgade 24, 1 2",2200 København N,3.005.000 kr.,1.897.000 kr.,,
5196,"Rantzausgade 24, 1 3",2200 København N,2.860.000 kr.,1.799.000 kr.,,
5197,"Rantzausgade 24, 1 4",2200 København N,4.054.000 kr.,2.617.000 kr.,,
5198,"Rantzausgade 24, 2 1",2200 København N,3.326.000 kr.,2.111.000 kr.,,
5199,"Rantzausgade 24, 2 2",2200 København N,3.085.000 kr.,1.946.000 kr.,,
5200,"Rantzausgade 24, 2 3",2200 København N,2.890.000 kr.,1.814.000 kr.,,
5201,"Rantzausgade 24, 2 4",2200 København N,4.096.000 kr.,2.639.000 kr.,,
5202,"Rantzausgade 24, 3 1",2200 København N,3.378.000 kr.,2.140.000 kr.,,
5203,"Rantzausgade 24, 3 2",2200 København N,3.133.000 kr.,1.972.000 kr.,,
5204,"Rantzausgade 24, 3 3",2200 København N,2.935.000 kr.,1.839.000 kr.,,
5205,"Rantzausgade 24, 3 4",2200 København N,4.161.000 kr.,2.674.000 kr.,,
5206,"Rantzausgade 24, 4 1",2200 København N,3.449.000 kr.,2.178.000 kr.,,
5207,"Rantzausgade 24, 4 2",2200 København N,3.199.000 kr.,2.008.000 kr.,,
5208,"Rantzausgade 24, 4 3",2200 København N,2.997.000 kr.,1.872.000 kr.,,
5209,"Rantzausgade 24, 4 4",2200 København N,4.248.000 kr.,2.723.000 kr.,,
5210,,,,,,
5211,"Rantzausgade 24, 5 1",2200 København N,4.345.000 kr.,2.789.000 kr.,,
5212,"Rantzausgade 24, 5 2",2200 København N,3.845.000 kr.,2.449.000 kr.,,
5213,"Rantzausgade 24, 5 3",2200 København N,3.196.000 kr.,2.006.000 kr.,,
5214,"Rantzausgade 22A, 1 1",2200 København N,2.935.000 kr.,1.846.000 kr.,,
5215,"Rantzausgade 22A, 1 2",2200 København N,4.188.000 kr.,2.702.000 kr.,,
5216,"Rantzausgade 22A, 1 3",2200 København N,3.755.000 kr.,2.406.000 kr.,,
5217,"Rantzausgade 22A, 2 1",2200 København N,2.966.000 kr.,1.862.000 kr.,,
5218,"Rantzausgade 22A, 2 2",2200 København N,4.231.000 kr.,2.726.000 kr.,,
5219,"Rantzausgade 22A, 2 3",2200 København N,3.793.000 kr.,2.427.000 kr.,,
5220,"Rantzausgade 22A, 3 1",2200 København N,3.012.000 kr.,1.887.000 kr.,,
5221,"Rantzausgade 22A, 3 2",2200 København N,4.298.000 kr.,2.763.000 kr.,,
5222,"Rantzausgade 22A, 3 3",2200 København N,3.853.000 kr.,2.460.000 kr.,,
5223,"Rantzausgade 22A, 4 1",2200 København N,3.075.000 kr.,1.921.000 kr.,,
5224,"Rantzausgade 22A, 4 2",2200 København N,4.388.000 kr.,2.812.000 kr.,,
5225,"Rantzausgade 22A, 4 3",2200 København N,3.934.000 kr.,2.504.000 kr.,,
5226,"Rantzausgade 22A, 5 tv",2200 København N,5.690.000 kr.,3.668.000 kr.,,
5227,"Rantzausgade 22A, 5 th",2200 København N,5.156.000 kr.,3.325.000 kr.,,
5228,"Kapelvej 46B, st",2200 København N,,12.914.000 kr.,,
5229,"Kapelvej 46E, st",2200 København N,,557.000 kr.,,
5230,Åkandevej 41,2700 Brønshøj,,6.388.000 kr.,,
5231,Valby Langgade 9A,2500 Valby,,619.000 kr.,,
5232,"Amerika Plads 22, 2 tv",2100 København Ø,5.552.000 kr.,3.318.000 kr.,,
5233,"Amerika Plads 22, 2 mf",2100 København Ø,5.120.000 kr.,3.058.000 kr.,,
5234,"Amerika Plads 22, 2 th",2100 København Ø,5.227.000 kr.,3.123.000 kr.,,
5235,"Amerika Plads 22, 3 tv",2100 København Ø,5.639.000 kr.,3.363.000 kr.,,
5236,"Amerika Plads 22, 3 mf",2100 København Ø,5.201.000 kr.,3.098.000 kr.,,
5237,"Amerika Plads 22, 3 th",2100 København Ø,5.309.000 kr.,3.165.000 kr.,,
5238,"Amerika Plads 22, 4 tv",2100 København Ø,7.454.000 kr.,4.094.000 kr.,,
5239,"Amerika Plads 22, 4 th",2100 København Ø,9.697.000 kr.,5.201.000 kr.,,
5240,"Amerika Plads 22, 5 tv",2100 København Ø,7.165.000 kr.,4.092.000 kr.,,
5241,"Amerika Plads 22, 5 th",2100 København Ø,9.690.000 kr.,5.198.000 kr.,,
5242,,,,,,
5243,"Amerika Plads 22, 6 tv",2100 København Ø,9.195.000 kr.,5.125.000 kr.,,
5250,"Amerika Plads 20, 2 2",2100 København Ø,4.777.000 kr.,2.843.000 kr.,,
5251,"Amerika Plads 20, 2 3",2100 København Ø,4.831.000 kr.,2.876.000 kr.,,
5252,,,,,,
5253,"Amerika Plads 20, 3 1",2100 København Ø,4.906.000 kr.,2.915.000 kr.,,
5254,"Amerika Plads 20, 3 2",2100 København Ø,4.853.000 kr.,2.882.000 kr.,,
5255,"Amerika Plads 20, 3 3",2100 København Ø,4.906.000 kr.,2.915.000 kr.,,
5256,"Amerika Plads 20, 3 4",2100 København Ø,4.534.000 kr.,2.683.000 kr.,,
5257,"Amerika Plads 20, 4 1",2100 København Ø,5.010.000 kr.,2.967.000 kr.,,
5258,"Amerika Plads 20, 4 2",2100 København Ø,4.955.000 kr.,2.934.000 kr.,,
5259,"Amerika Plads 20, 4 3",2100 København Ø,5.010.000 kr.,2.967.000 kr.,,
5260,"Amerika Plads 20, 4 4",2100 København Ø,4.630.000 kr.,2.731.000 kr.,,
5261,"Amerika Plads 20, 5 1",2100 København Ø,5.006.000 kr.,2.965.000 kr.,,
5262,"Amerika Plads 20, 5 2",2100 København Ø,4.951.000 kr.,2.932.000 kr.,,
5263,"Amerika Plads 20, 5 3",2100 København Ø,5.006.000 kr.,2.965.000 kr.,,
5264,"Amerika Plads 20, 5 4",2100 København Ø,4.626.000 kr.,2.729.000 kr.,,
5265,"Amerika Plads 18, 1 1",2100 København Ø,4.262.000 kr.,2.545.000 kr.,,
5266,"Amerika Plads 18, 1 2",2100 København Ø,4.562.000 kr.,2.734.000 kr.,,
5267,"Amerika Plads 18, 1 3",2100 København Ø,7.706.000 kr.,4.526.000 kr.,,
5268,"Amerika Plads 18, 1 4",2100 København Ø,7.963.000 kr.,4.369.000 kr.,,
5269,"Amerika Plads 18, 2 1",2100 København Ø,4.305.000 kr.,2.567.000 kr.,,
5270,,,,,,
5271,"Amerika Plads 18, 2 2",2100 København Ø,4.659.000 kr.,2.790.000 kr.,,
5272,"Amerika Plads 18, 2 3",2100 København Ø,4.608.000 kr.,2.758.000 kr.,,
5273,"Amerika Plads 18, 2 4",2100 København Ø,4.659.000 kr.,2.790.000 kr.,,
5274,Vigerslev Allé 190,2500 Valby,4.992.000 kr.,2.991.000 kr.,,
5275,Vigerslev Allé 226,2500 Valby,4.658.000 kr.,2.773.000 kr.,,
5276,Vigerslev Allé 228,2500 Valby,5.590.000 kr.,2.898.000 kr.,,
5277,"Amerika Plads 18, 3 1",2100 København Ø,4.373.000 kr.,2.602.000 kr.,,
5278,"Amerika Plads 18, 3 2",2100 København Ø,4.732.000 kr.,2.826.000 kr.,,
5279,"Amerika Plads 18, 3 3",2100 København Ø,4.681.000 kr.,2.795.000 kr.,,
5280,"Amerika Plads 18, 3 4",2100 København Ø,4.732.000 kr.,2.826.000 kr.,,
5281,"Amerika Plads 18, 4 1",2100 København Ø,4.465.000 kr.,2.649.000 kr.,,
5282,"Amerika Plads 18, 4 2",2100 København Ø,4.832.000 kr.,2.877.000 kr.,,
5283,"Amerika Plads 18, 4 3",2100 København Ø,4.779.000 kr.,2.844.000 kr.,,
5284,"Amerika Plads 18, 4 4",2100 København Ø,4.832.000 kr.,2.877.000 kr.,,
5285,"Amerika Plads 18, 5 1",2100 København Ø,4.461.000 kr.,2.647.000 kr.,,
5286,"Amerika Plads 18, 5 2",2100 København Ø,4.828.000 kr.,2.875.000 kr.,,
5287,"Amerika Plads 18, 5 3",2100 København Ø,4.775.000 kr.,2.842.000 kr.,,
5288,"Amerika Plads 18, 5 4",2100 København Ø,4.828.000 kr.,2.875.000 kr.,,
5289,"Amerika Plads 16, 2 tv",2100 København Ø,9.507.000 kr.,5.122.000 kr.,,
5290,"Amerika Plads 16, 2 th",2100 København Ø,7.071.000 kr.,4.052.000 kr.,,
5291,"Amerika Plads 16, 3 tv",2100 København Ø,9.657.000 kr.,5.191.000 kr.,,
5292,"Amerika Plads 16, 3 th",2100 København Ø,7.182.000 kr.,4.106.000 kr.,,
5293,"Amerika Plads 16, 4 tv",2100 København Ø,9.860.000 kr.,5.283.000 kr.,,
5294,"Amerika Plads 16, 4 th",2100 København Ø,7.333.000 kr.,4.180.000 kr.,,
5295,"Amerika Plads 16, 5 tv",2100 København Ø,9.852.000 kr.,5.280.000 kr.,,
5296,"Amerika Plads 16, 5 th",2100 København Ø,7.327.000 kr.,4.177.000 kr.,,
5297,"Amerika Plads 16, 6 tv",2100 København Ø,7.649.000 kr.,4.189.000 kr.,,
5298,"Amerika Plads 16, 6 th",2100 København Ø,9.360.000 kr.,5.210.000 kr.,,
5299,"Amerika Plads 14, st",2100 København Ø,,1.741.000 kr.,,
5300,"Sturlasgade 10, 1",2300 København S,10.508.000 kr.,6.351.000 kr.,,
5301,"Ørestads Boulevard 55, st",2300 København S,,54.925.000 kr.,,
5302,,,,,,
5303,"Ørestads Boulevard 55A, st 1",2300 København S,4.026.000 kr.,2.183.000 kr.,,
5304,"Ørestads Boulevard 55A, st 2",2300 København S,4.853.000 kr.,2.600.000 kr.,,
5305,"Ørestads Boulevard 55A, st 3",2300 København S,4.491.000 kr.,2.421.000 kr.,,
5306,"Ørestads Boulevard 55A, 1 101",2300 København S,2.902.000 kr.,1.576.000 kr.,,
5307,"Ørestads Boulevard 55A, 1 102",2300 København S,4.189.000 kr.,2.293.000 kr.,,
5308,"Ørestads Boulevard 55A, 1 103",2300 København S,4.957.000 kr.,2.681.000 kr.,,
5309,"Ørestads Boulevard 55A, 1 104",2300 København S,5.124.000 kr.,2.681.000 kr.,,
5310,,,,,,
5311,"Ørestads Boulevard 55A, 1 105",2300 København S,4.466.000 kr.,2.436.000 kr.,,
